split,class_name,image_rel_path,edge_density,edge_mean_length,edge_orient_bin_00,edge_orient_bin_01,edge_orient_bin_02,edge_orient_bin_03,edge_orient_bin_04,edge_orient_bin_05,edge_orient_bin_06,edge_orient_bin_07,edge_orient_bin_08,edge_orient_bin_09,edge_orient_bin_10,edge_orient_bin_11,edge_orient_bin_12,edge_orient_bin_13,edge_orient_bin_14,edge_orient_bin_15,edge_orient_bin_16,edge_orient_bin_17,glcm_contrast_d1_a0,glcm_contrast_d1_a1,glcm_contrast_d1_a2,glcm_contrast_d1_a3,glcm_contrast_d2_a0,glcm_contrast_d2_a1,glcm_contrast_d2_a2,glcm_contrast_d2_a3,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a1,glcm_homogeneity_d1_a2,glcm_homogeneity_d1_a3,glcm_homogeneity_d2_a0,glcm_homogeneity_d2_a1,glcm_homogeneity_d2_a2,glcm_homogeneity_d2_a3,glcm_energy_d1_a0,glcm_energy_d1_a1,glcm_energy_d1_a2,glcm_energy_d1_a3,glcm_energy_d2_a0,glcm_energy_d2_a1,glcm_energy_d2_a2,glcm_energy_d2_a3,glcm_correlation_d1_a0,glcm_correlation_d1_a1,glcm_correlation_d1_a2,glcm_correlation_d1_a3,glcm_correlation_d2_a0,glcm_correlation_d2_a1,glcm_correlation_d2_a2,glcm_correlation_d2_a3,fft_radial_band_00,fft_radial_band_01,fft_radial_band_02,fft_radial_band_03,fft_radial_band_04,fft_radial_band_05,fft_radial_band_06,fft_radial_band_07,fft_radial_band_08,fft_radial_band_09,fft_radial_band_10,fft_radial_band_11,fft_radial_band_12,fft_radial_band_13,fft_radial_band_14,fft_radial_band_15,gabor_theta0_wl2,gabor_theta0_wl4,gabor_theta0_wl8,gabor_theta0_wl16,gabor_theta1_wl2,gabor_theta1_wl4,gabor_theta1_wl8,gabor_theta1_wl16,gabor_theta2_wl2,gabor_theta2_wl4,gabor_theta2_wl8,gabor_theta2_wl16,gabor_theta3_wl2,gabor_theta3_wl4,gabor_theta3_wl8,gabor_theta3_wl16,gabor_theta4_wl2,gabor_theta4_wl4,gabor_theta4_wl8,gabor_theta4_wl16,curv_mean,curv_std,curv_p95,curv_pitch_ratio,shape_area,shape_perimeter,shape_roundness
train,Corals,geo fossil I/Corals/Coral36.jpg,16.313953399658203,931.72216796875,456.0,573.0,625.0,682.0,553.0,472.0,336.0,254.0,185.0,182.0,241.0,354.0,472.0,562.0,583.0,515.0,457.0,441.0,18.07579231262207,23.39333152770996,15.491251945495605,21.656740188598633,27.822193145751953,23.39333152770996,25.3449764251709,21.656740188598633,0.7375952005386353,0.7078516483306885,0.7555607557296753,0.7059819102287292,0.6675910949707031,0.7078516483306885,0.6814660429954529,0.7059819102287292,0.5478262305259705,0.5374590158462524,0.552935004234314,0.5366181135177612,0.5201199054718018,0.5374590158462524,0.5276986360549927,0.5366181135177612,0.7477682828903198,0.673660933971405,0.7842574119567871,0.6978885531425476,0.6112025380134583,0.673660933971405,0.6470355987548828,0.6978885531425476,0.08188316971063614,0.07538890838623047,0.06772246211767197,0.07041151076555252,0.07330421358346939,0.08130984753370285,0.08179325610399246,0.08140048384666443,0.08077441155910492,0.08018461614847183,0.08136653155088425,0.06940943747758865,0.03691714257001877,0.021879713982343674,0.0123035479336977,0.00395076023414731,3.064453125,3.31640625,3.173828125,3.787109375,3.03125,3.37109375,3.111328125,3.212890625,2.875,2.947265625,2.853515625,3.421875,2.86328125,2.8203125,2.91015625,3.427734375,2.88671875,2.966796875,3.234375,3.671875,0.28523918986320496,0.819608747959137,0.7273237109184265,1.167238712310791,111590.0,104.7695541381836,127.7511978149414
train,Belemnites,geo fossil I/Belemnites/Belemnite25.jpg,2.376422882080078,135.7222137451172,38.0,65.0,96.0,100.0,102.0,83.0,66.0,46.0,46.0,25.0,44.0,61.0,69.0,88.0,90.0,78.0,71.0,44.0,4.922945976257324,8.020933151245117,5.513493061065674,6.692050933837891,8.656451225280762,8.020933151245117,9.949947357177734,6.692050933837891,0.8746541738510132,0.825724184513092,0.8587081432342529,0.8517311215400696,0.8285222053527832,0.825724184513092,0.7988448739051819,0.8517311215400696,0.6157025694847107,0.6063840985298157,0.6135419607162476,0.6095382571220398,0.6048679351806641,0.6063840985298157,0.6005189418792725,0.6095382571220398,0.9106855988502502,0.8548011183738708,0.9001312255859375,0.8788585066795349,0.8430460691452026,0.8548011183738708,0.8201703429222107,0.8788585066795349,0.11702277511358261,0.09223343431949615,0.08088752627372742,0.07504792511463165,0.0771813839673996,0.07632995396852493,0.07295994460582733,0.0687832310795784,0.07175653427839279,0.07049524039030075,0.07304126024246216,0.06054501235485077,0.03154221549630165,0.018322566524147987,0.009955331683158875,0.003895663423463702,1.1865234375,1.2939453125,1.4658203125,1.681640625,1.1279296875,1.6025390625,1.8095703125,1.99609375,1.345703125,1.6123046875,2.03515625,3.138671875,1.333984375,1.404296875,1.7802734375,2.712890625,1.0322265625,1.224609375,1.318359375,1.66796875,0.1999979168176651,0.38326090574264526,0.7071047425270081,1.3252063989639282,98848.0,109.45584106445312,103.68115997314453
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil182.jpg,4.8053741455078125,274.4444274902344,83.0,130.0,167.0,206.0,215.0,248.0,210.0,187.0,109.0,114.0,107.0,121.0,155.0,118.0,106.0,100.0,88.0,114.0,4.230961799621582,6.285366535186768,4.301769733428955,5.489734172821045,7.089265823364258,6.285366535186768,7.273266792297363,5.489734172821045,0.906193196773529,0.8792473077774048,0.9015011787414551,0.8896281123161316,0.8716872334480286,0.8792473077774048,0.8652739524841309,0.8896281123161316,0.828639030456543,0.819618821144104,0.8285315036773682,0.8227766752243042,0.8138971924781799,0.819618821144104,0.8133184313774109,0.8227766752243042,0.8057502508163452,0.7105780839920044,0.8019897937774658,0.7471973896026611,0.6742862462997437,0.7105780839920044,0.6645345687866211,0.7471973896026611,0.07976672053337097,0.07860029488801956,0.0810624286532402,0.07809074968099594,0.08035092800855637,0.07947784662246704,0.07574525475502014,0.07811018079519272,0.07762598991394043,0.07762738317251205,0.07957302778959274,0.06586326658725739,0.034041814506053925,0.019680025056004524,0.010682450607419014,0.00370163400657475,3.044921875,2.923828125,2.947265625,3.345703125,2.765625,3.251953125,3.23046875,3.23046875,3.2578125,3.462890625,3.630859375,2.912109375,3.1875,3.015625,3.1171875,2.6484375,2.5,2.68359375,2.62890625,1.87109375,0.22774484753608704,0.2593708336353302,0.7155412435531616,3.5601930618286133,41378.0,90.38477325439453,63.648590087890625
train,Corals,geo fossil I/Corals/Coral122.jpg,22.951984405517578,1310.833251953125,701.0,938.0,1004.0,1061.0,968.0,792.0,597.0,429.0,288.0,287.0,348.0,487.0,596.0,714.0,790.0,774.0,687.0,651.0,10.6300048828125,14.805686950683594,10.10958480834961,12.25252914428711,16.502614974975586,14.805686950683594,16.023326873779297,12.25252914428711,0.7065320014953613,0.6721877455711365,0.7276427745819092,0.6865090131759644,0.6399976015090942,0.6721877455711365,0.6504011750221252,0.6865090131759644,0.5036359429359436,0.48967012763023376,0.5039289593696594,0.4943040609359741,0.47918030619621277,0.48967012763023376,0.4785001873970032,0.4943040609359741,0.7524205446243286,0.6549614667892456,0.764667272567749,0.7144476771354675,0.6149740815162659,0.6549614667892456,0.6269160509109497,0.7144476771354675,0.08007791638374329,0.07595270872116089,0.07608992606401443,0.07385899126529694,0.07372701168060303,0.07457783818244934,0.07692315429449081,0.07600866258144379,0.0788046345114708,0.0812317356467247,0.08327299356460571,0.0697978138923645,0.03922060877084732,0.023043086752295494,0.01286223903298378,0.004550676327198744,2.59765625,2.650390625,2.79296875,2.9296875,2.419921875,2.876953125,3.01953125,2.982421875,2.369140625,2.53125,2.62109375,3.193359375,2.310546875,2.109375,2.189453125,2.796875,2.275390625,2.232421875,2.328125,2.353515625,0.2893413305282593,0.9098973274230957,0.804983913898468,1.1587328910827637,124167.0,96.14213562011719,168.80624389648438
train,Ammonites,geo fossil I/Ammonites/Ammonite68.jpg,12.152538299560547,694.0555419921875,176.0,228.0,300.0,331.0,350.0,358.0,312.0,284.0,186.0,249.0,258.0,379.0,470.0,468.0,487.0,473.0,361.0,289.0,12.25144100189209,17.15715217590332,12.946127891540527,15.920248031616211,18.850868225097656,17.15715217590332,20.149574279785156,15.920248031616211,0.7541521191596985,0.7101247906684875,0.7457361221313477,0.7057367563247681,0.6778319478034973,0.7101247906684875,0.6654379963874817,0.7057367563247681,0.5211521983146667,0.5002077221870422,0.515804648399353,0.4966537058353424,0.48443469405174255,0.5002077221870422,0.4737647473812103,0.4966537058353424,0.6129334568977356,0.45887234807014465,0.5905905961990356,0.4978836476802826,0.40601399540901184,0.45887234807014465,0.3639043867588043,0.4978836476802826,0.0463029146194458,0.05868159979581833,0.07156006991863251,0.0758037120103836,0.0829562172293663,0.08511051535606384,0.08417408913373947,0.08292010426521301,0.08299873024225235,0.08444707095623016,0.08774958550930023,0.07442779839038849,0.03998895362019539,0.02423333376646042,0.013691456988453865,0.0049538505263626575,2.640625,2.607421875,2.146484375,1.6953125,2.58984375,2.681640625,2.1640625,1.6171875,2.87109375,2.732421875,2.26953125,1.6123046875,2.849609375,2.505859375,2.0546875,1.5068359375,2.642578125,2.51171875,1.9775390625,1.4677734375,0.1389244794845581,0.5622602701187134,0.5691643953323364,1.0282931327819824,117621.0,138.32589721679688,77.24808502197266
train,Crinoids,geo fossil I/Crinoids/Crinoid199.jpg,12.741050720214844,727.6666259765625,201.0,156.0,181.0,175.0,260.0,317.0,348.0,294.0,303.0,397.0,488.0,538.0,632.0,691.0,537.0,430.0,311.0,316.0,8.445147514343262,14.029178619384766,12.0573148727417,13.512618064880371,13.099079132080078,14.029178619384766,15.919442176818848,13.512618064880371,0.8411919474601746,0.8179196119308472,0.8294867277145386,0.8035306334495544,0.8015369772911072,0.8179196119308472,0.7955055236816406,0.8035306334495544,0.7970348000526428,0.7817472815513611,0.7896794676780701,0.7709298133850098,0.7679199576377869,0.7817472815513611,0.7610647082328796,0.7709298133850098,0.6032031178474426,0.3412650525569916,0.43164801597595215,0.3655199110507965,0.3869379162788391,0.3412650525569916,0.24597911536693573,0.3655199110507965,0.041178684681653976,0.05433867499232292,0.06435118615627289,0.07177663594484329,0.07429469376802444,0.08352761715650558,0.08434520661830902,0.08931165188550949,0.08818158507347107,0.0907626673579216,0.09455621987581253,0.07824444770812988,0.041432447731494904,0.024538815021514893,0.014091672375798225,0.005067793186753988,3.41796875,3.1484375,2.75,3.193359375,3.44921875,2.830078125,2.23828125,1.39453125,4.35546875,4.04296875,2.703125,1.3955078125,4.34765625,3.37890625,2.171875,1.4609375,3.626953125,3.015625,2.333984375,1.6650390625,0.3025660514831543,3.54849910736084,0.7071047425270081,1.653686761856079,59272.0,139.35533142089844,38.3541374206543
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil44.jpg,24.268112182617188,1385.9998779296875,882.0,863.0,790.0,727.0,645.0,457.0,370.0,277.0,196.0,275.0,369.0,508.0,738.0,952.0,1178.0,1239.0,1143.0,1058.0,29.93209457397461,35.76934814453125,20.218530654907227,39.748756408691406,58.404823303222656,35.76934814453125,39.67074966430664,39.748756408691406,0.6941809058189392,0.6775831580162048,0.7437395453453064,0.6645013093948364,0.61524498462677,0.6775831580162048,0.6701099276542664,0.6645013093948364,0.5591558814048767,0.548342227935791,0.5731199383735657,0.545384407043457,0.5192715525627136,0.548342227935791,0.5431820750236511,0.545384407043457,0.8187557458877563,0.7830404043197632,0.8774769902229309,0.7589012980461121,0.6459168791770935,0.7830404043197632,0.7592384219169617,0.7589012980461121,0.09480458498001099,0.09415947645902634,0.08917779475450516,0.08970815688371658,0.08676145225763321,0.08123744279146194,0.07649890333414078,0.07279704511165619,0.06887231022119522,0.06703352928161621,0.06775829941034317,0.05477738380432129,0.028570374473929405,0.016258670017123222,0.00855304766446352,0.0030315276235342026,4.546875,6.5,7.3046875,7.98046875,3.7890625,5.09765625,5.87109375,5.89453125,3.74609375,4.07421875,4.55078125,4.390625,3.822265625,4.71875,4.65625,4.47265625,4.21484375,5.86328125,6.58203125,6.4375,0.33400678634643555,1.1840866804122925,0.804983913898468,1.5937305688858032,102685.0,397.1370849609375,8.181557655334473
train,Trilobites,geo fossil I/Trilobites/Trilobite46.jpg,9.950237274169922,568.2777709960938,120.0,183.0,286.0,381.0,432.0,407.0,364.0,297.0,289.0,268.0,244.0,233.0,294.0,348.0,279.0,200.0,121.0,147.0,10.472533226013184,15.730116844177246,11.447269439697266,13.52971076965332,17.557512283325195,15.730116844177246,19.32933235168457,13.52971076965332,0.8039182424545288,0.7493993043899536,0.7832361459732056,0.7635127305984497,0.731925368309021,0.7493993043899536,0.7063038945198059,0.7635127305984497,0.5836614966392517,0.5667378306388855,0.5798905491828918,0.5720433592796326,0.5590295195579529,0.5667378306388855,0.5523160099983215,0.5720433592796326,0.8053836226463318,0.7084832191467285,0.7882153391838074,0.7492613792419434,0.6731136441230774,0.7084832191467285,0.6433796882629395,0.7492613792419434,0.07577986270189285,0.07556496560573578,0.07930286228656769,0.07946484535932541,0.07850518077611923,0.08332402259111404,0.07602951675653458,0.0778389424085617,0.07617142796516418,0.07822605222463608,0.07883777469396591,0.06431067734956741,0.037747032940387726,0.022051014006137848,0.012227548286318779,0.004618277307599783,2.341796875,2.3984375,2.326171875,1.94921875,2.5078125,2.92578125,3.044921875,2.15625,2.841796875,3.037109375,3.1875,2.59765625,2.7890625,2.8125,2.8828125,2.896484375,2.279296875,2.4453125,2.451171875,2.36328125,0.249493807554245,0.29391923546791077,0.7273237109184265,1.2907249927520752,102868.0,105.01219177246094,117.22242736816406
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil30.jpg,15.842170715332031,904.7777099609375,299.0,393.0,526.0,588.0,611.0,619.0,486.0,412.0,314.0,341.0,375.0,477.0,541.0,539.0,507.0,471.0,339.0,299.0,8.68838119506836,12.590118408203125,9.162355422973633,11.22994613647461,13.589587211608887,12.590118408203125,13.951918601989746,11.22994613647461,0.7597110271453857,0.7097539901733398,0.753786027431488,0.7188308835029602,0.6842291951179504,0.7097539901733398,0.6757428646087646,0.7188308835029602,0.6043351888656616,0.5824726223945618,0.6015562415122986,0.5851401090621948,0.5685366988182068,0.5824726223945618,0.563918948173523,0.5851401090621948,0.6933131814002991,0.556481659412384,0.6768247485160828,0.6043971180915833,0.5207686424255371,0.556481659412384,0.508778989315033,0.6043971180915833,0.06283948570489883,0.07582054287195206,0.07732220739126205,0.07215524464845657,0.07587100565433502,0.07732411473989487,0.0789404958486557,0.07962566614151001,0.08087123930454254,0.08373177796602249,0.08561768382787704,0.0707082748413086,0.038971178233623505,0.022938111796975136,0.013003699481487274,0.004259264562278986,2.94140625,2.7421875,2.6953125,2.330078125,2.857421875,3.0078125,2.857421875,2.158203125,3.33984375,3.11328125,2.873046875,2.390625,3.28515625,2.681640625,2.55078125,2.71875,2.642578125,2.48046875,2.419921875,2.388671875,0.20526640117168427,0.2523501515388489,0.7071047425270081,1.290305495262146,93615.0,77.45584106445312,196.08615112304688
train,Ammonites,geo fossil I/Ammonites/Ammonite175.jpg,14.180717468261719,809.8888549804688,266.0,362.0,514.0,618.0,592.0,573.0,528.0,310.0,223.0,226.0,272.0,395.0,443.0,493.0,484.0,438.0,309.0,261.0,15.909733772277832,22.768686294555664,15.709040641784668,20.243921279907227,26.27376937866211,22.768686294555664,25.503801345825195,20.243921279907227,0.7785106301307678,0.7402400970458984,0.7818427681922913,0.7520462274551392,0.7142482399940491,0.7402400970458984,0.7200647592544556,0.7520462274551392,0.6638070940971375,0.6473933458328247,0.6643608212471008,0.6512362360954285,0.6355452537536621,0.6473933458328247,0.6371036767959595,0.6512362360954285,0.7334387898445129,0.6185455918312073,0.7370250821113586,0.6608441472053528,0.5595057606697083,0.6185455918312073,0.5730746984481812,0.6608441472053528,0.06920450925827026,0.07026871293783188,0.07204058021306992,0.07538345456123352,0.07971307635307312,0.08252732455730438,0.0831695944070816,0.08142067492008209,0.08249305933713913,0.0806143507361412,0.08380258083343506,0.06910532712936401,0.0356624536216259,0.020400356501340866,0.010571329854428768,0.003622623858973384,4.1875,4.66796875,4.265625,3.373046875,4.328125,5.09375,4.52734375,4.66796875,4.59765625,4.6171875,4.28515625,3.509765625,4.58203125,4.4296875,3.36328125,2.767578125,4.07421875,4.21875,3.509765625,3.095703125,0.246745303273201,0.24997124075889587,0.7155412435531616,1.186980962753296,79073.0,168.42640686035156,35.02819061279297
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil34.jpg,3.5476112365722656,202.61109924316406,32.0,45.0,60.0,76.0,94.0,103.0,118.0,108.0,139.0,129.0,119.0,141.0,199.0,187.0,205.0,154.0,109.0,87.0,8.441984176635742,10.639506340026855,8.10704231262207,12.631361961364746,14.754464149475098,10.639506340026855,13.855473518371582,12.631361961364746,0.9043650031089783,0.8907866477966309,0.905296266078949,0.8756593465805054,0.8663595914840698,0.8907866477966309,0.868628740310669,0.8756593465805054,0.8330535888671875,0.8285995721817017,0.8349684476852417,0.8214713335037231,0.8140226602554321,0.8285995721817017,0.8183537125587463,0.8214713335037231,0.7489111423492432,0.6837297677993774,0.7589402794837952,0.6245171427726746,0.5609374046325684,0.6837297677993774,0.588039219379425,0.6245171427726746,0.06644053757190704,0.08368011564016342,0.08461402356624603,0.08311080932617188,0.08009063452482224,0.07883697748184204,0.07788470387458801,0.0783122330904007,0.07783565670251846,0.07742726802825928,0.07931555807590485,0.06468843668699265,0.0341462641954422,0.019400019198656082,0.010660088621079922,0.0035566771402955055,4.015625,4.2890625,4.15234375,3.474609375,3.90625,3.84765625,3.17578125,2.79296875,4.4609375,3.958984375,3.8203125,3.8046875,4.5390625,4.3125,4.609375,4.1328125,4.015625,4.8671875,5.67578125,5.58203125,0.35130324959754944,1.3176783323287964,0.7071047425270081,2.1744775772094727,38433.0,531.480224609375,1.7097787857055664
train,Belemnites,geo fossil I/Belemnites/Belemnite81.jpg,6.603984832763672,377.1666564941406,115.0,88.0,177.0,264.0,430.0,538.0,508.0,312.0,139.0,84.0,62.0,84.0,86.0,89.0,78.0,66.0,52.0,215.0,9.480461120605469,21.149370193481445,11.612768173217773,9.353777885437012,19.518741607666016,21.149370193481445,25.410995483398438,9.353777885437012,0.8929751515388489,0.8546090126037598,0.8822019696235657,0.8935206532478333,0.8602690100669861,0.8546090126037598,0.847520112991333,0.8935206532478333,0.814022421836853,0.8028529286384583,0.8106164336204529,0.8129686713218689,0.8051431179046631,0.8028529286384583,0.7981048822402954,0.8129686713218689,0.9426062703132629,0.8723493814468384,0.9303069710731506,0.94354647397995,0.8819376826286316,0.8723493814468384,0.8479472994804382,0.94354647397995,0.13918153941631317,0.10754866153001785,0.09116363525390625,0.0790197029709816,0.0769275575876236,0.06856345385313034,0.0666564404964447,0.06337021291255951,0.06490481644868851,0.062188342213630676,0.06153252348303795,0.05187876150012016,0.030919764190912247,0.02059456892311573,0.011991653591394424,0.0035583763383328915,2.388671875,2.88671875,2.7421875,3.0234375,2.677734375,4.56640625,6.046875,7.3515625,3.193359375,5.2578125,7.31640625,9.5234375,2.7890625,2.56640625,2.87109375,3.19921875,2.314453125,2.373046875,2.3984375,2.072265625,0.11373591423034668,0.22583357989788055,0.4472132921218872,7.3203864097595215,46693.0,448.48529052734375,2.917193651199341
train,Crinoids,geo fossil I/Crinoids/Crinoid131.jpg,8.647727966308594,493.88885498046875,96.0,97.0,152.0,234.0,299.0,357.0,446.0,386.0,310.0,283.0,304.0,358.0,350.0,301.0,267.0,172.0,110.0,82.0,5.401946067810059,8.776890754699707,7.101897716522217,7.278650283813477,8.452923774719238,8.776890754699707,9.84751033782959,7.278650283813477,0.901354193687439,0.8766998052597046,0.8862730860710144,0.8805214762687683,0.8736251592636108,0.8766998052597046,0.8580964207649231,0.8805214762687683,0.8739107847213745,0.8571697473526001,0.865251362323761,0.8587935566902161,0.854032576084137,0.8571697473526001,0.8414278626441956,0.8587935566902161,0.5911529660224915,0.3379586637020111,0.46286261081695557,0.4509001672267914,0.3621685802936554,0.3379586637020111,0.2572993338108063,0.4509001672267914,0.04211551323533058,0.04876984655857086,0.06236177682876587,0.06910384446382523,0.07818413525819778,0.08490452915430069,0.088421531021595,0.08935286104679108,0.08643297106027603,0.08968853950500488,0.09435489773750305,0.07753174751996994,0.044679250568151474,0.02564822882413864,0.013863710686564445,0.004586621653288603,4.24609375,3.255859375,2.3046875,1.2001953125,4.828125,4.74609375,3.4765625,1.77734375,6.0859375,5.13671875,3.27734375,1.8701171875,6.00390625,4.640625,2.486328125,1.2919921875,4.625,3.359375,1.9873046875,1.0634765625,0.216841459274292,0.24745294451713562,0.7125890851020813,2.0065858364105225,29141.0,197.8406219482422,9.355853080749512
train,Ammonites,geo fossil I/Ammonites/Ammonite163.jpg,10.227470397949219,584.111083984375,139.0,201.0,341.0,464.0,504.0,432.0,383.0,272.0,215.0,215.0,207.0,365.0,362.0,334.0,322.0,254.0,182.0,143.0,23.035293579101562,31.370649337768555,21.721973419189453,30.94393539428711,39.5286750793457,31.370649337768555,36.93297576904297,30.94393539428711,0.7314307689666748,0.6772450804710388,0.7356606125831604,0.6816378831863403,0.6270316243171692,0.6772450804710388,0.637844443321228,0.6816378831863403,0.5136640667915344,0.49341729283332825,0.5161726474761963,0.4921744167804718,0.4696447551250458,0.49341729283332825,0.47551387548446655,0.4921744167804718,0.7330074906349182,0.6365257501602173,0.7481395602226257,0.6414686441421509,0.5420932769775391,0.6365257501602173,0.5719467401504517,0.6414686441421509,0.06487276405096054,0.08688777685165405,0.0823879987001419,0.08130504190921783,0.08159591257572174,0.07842333614826202,0.07920550554990768,0.07684502005577087,0.07852236181497574,0.07625246793031693,0.07889190316200256,0.06453590840101242,0.03493248671293259,0.02081853710114956,0.011048829182982445,0.0034741617273539305,3.806640625,4.40234375,4.97265625,4.7265625,3.744140625,4.3046875,4.3671875,4.625,4.03125,4.078125,4.37890625,3.80859375,4.00390625,3.970703125,4.11328125,4.01953125,3.6171875,4.0390625,4.3515625,4.39453125,0.2776731848716736,0.8125081062316895,0.7273237109184265,3.3536736965179443,115301.0,187.7401123046875,41.10823059082031
